"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/19/2022","AQS","421010076","1","6.7","ppb","6","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/20/2022","AQS","421010076","1","18.1","ppb","17","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/21/2022","AQS","421010076","1","25.3","ppb","24","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/22/2022","AQS","421010076","1","9.8","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/23/2022","AQS","421010076","1","11.2","ppb","10","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/24/2022","AQS","421010076","1","9","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/25/2022","AQS","421010076","1","20.7","ppb","19","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/26/2022","AQS","421010076","1","10.5","ppb","9","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/27/2022","AQS","421010076","1","28.1","ppb","26","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/28/2022","AQS","421010076","1","18.8","ppb","17","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/29/2022","AQS","421010076","1","19.9","ppb","18","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/30/2022","AQS","421010076","1","7.8","ppb","7","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/31/2022","AQS","421010076","1","11.7","ppb","10","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/02/2022","AQS","421010076","1","13.1","ppb","12","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/03/2022","AQS","421010076","1","23.2","ppb","22","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/04/2022","AQS","421010076","1","28.7","ppb","26","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/05/2022","AQS","421010076","1","15","ppb","14","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/06/2022","AQS","421010076","1","14.7","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/07/2022","AQS","421010076","1","7.4","ppb","7","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/08/2022","AQS","421010076","1","16.9","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/09/2022","AQS","421010076","1","13.7","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/10/2022","AQS","421010076","1","14","ppb","13","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/11/2022","AQS","421010076","1","8","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/12/2022","AQS","421010076","1","7","ppb","7","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/13/2022","AQS","421010076","1","16","ppb","15","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/14/2022","AQS","421010076","1","13.1","ppb","12","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/15/2022","AQS","421010076","1","24.8","ppb","23","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/16/2022","AQS","421010076","1","21.3","ppb","20","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/17/2022","AQS","421010076","1","17.6","ppb","16","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/18/2022","AQS","421010076","1","13","ppb","12","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/19/2022","AQS","421010076","1","18.6","ppb","17","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/20/2022","AQS","421010076","1","19.9","ppb","18","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/21/2022","AQS","421010076","1","17.4","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/22/2022","AQS","421010076","1","26.8","ppb","25","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/23/2022","AQS","421010076","1","12.3","ppb","11","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/25/2022","AQS","421010076","1","16.5","ppb","15","Car-Barn Montgomery I -76","22","92.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/27/2022","AQS","421010076","1","17.8","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/28/2022","AQS","421010076","1","13.1","ppb","12","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/29/2022","AQS","421010076","1","21.5","ppb","20","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/30/2022","AQS","421010076","1","21","ppb","20","Car-Barn Montgomery I -76","20","83.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"08/31/2022","AQS","421010076","1","7.6","ppb","7","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/01/2022","AQS","421010076","1","14.5","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/02/2022","AQS","421010076","1","24.3","ppb","23","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/03/2022","AQS","421010076","1","16.8","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/04/2022","AQS","421010076","1","11.7","ppb","10","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/05/2022","AQS","421010076","1","16.7","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/06/2022","AQS","421010076","1","27.6","ppb","25","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/07/2022","AQS","421010076","1","18.8","ppb","17","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/08/2022","AQS","421010076","1","18.6","ppb","17","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/09/2022","AQS","421010076","1","24.1","ppb","23","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/10/2022","AQS","421010076","1","14.1","ppb","13","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/11/2022","AQS","421010076","1","16.2","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/12/2022","AQS","421010076","1","24.9","ppb","23","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/13/2022","AQS","421010076","1","10.8","ppb","9","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/14/2022","AQS","421010076","1","7.1","ppb","7","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/15/2022","AQS","421010076","1","11.4","ppb","10","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/16/2022","AQS","421010076","1","18.4","ppb","17","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/17/2022","AQS","421010076","1","22.4","ppb","21","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/18/2022","AQS","421010076","1","14.8","ppb","13","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/19/2022","AQS","421010076","1","24.5","ppb","23","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/20/2022","AQS","421010076","1","9.1","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/21/2022","AQS","421010076","1","22.7","ppb","21","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/22/2022","AQS","421010076","1","22.3","ppb","21","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/23/2022","AQS","421010076","1","4.8","ppb","4","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/24/2022","AQS","421010076","1","9.7","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/25/2022","AQS","421010076","1","14.5","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/26/2022","AQS","421010076","1","10.7","ppb","9","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/27/2022","AQS","421010076","1","9.6","ppb","8","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/28/2022","AQS","421010076","1","6.3","ppb","6","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/29/2022","AQS","421010076","1","9.6","ppb","8","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"09/30/2022","AQS","421010076","1","23.3","ppb","22","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"10/01/2022","AQS","421010076","1","16.6","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"10/02/2022","AQS","421010076","1","12","ppb","11","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"10/03/2022","AQS","421010076","1","13","ppb","12","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"10/04/2022","AQS","421010076","1","8.8","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
